Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_encoded,approval_rate_1st,failure_rate_1st,approval_rate_2nd,failure_rate_2nd,grade_avg
1,39,1,9991,0,1,150.0,1,1,37,4,6,120.0,0,0,0,1,1,0,25,0,0,6,0,0,6,0,9.4,-0.8,-3.12,Graduate,1,0.799999840000032,0.199999960000008,0.99999980000004,0.0,11.25
1,39,1,9003,1,19,133.1,1,37,37,9,7,100.0,0,0,0,1,1,0,35,0,17,20,0,11,13,0,15.5,2.8,-4.06,Graduate,1,0.9999999444444475,0.0,0.9999999230769291,0.0,11.585470085470085
1,1,1,9238,1,1,125.0,1,1,1,5,5,128.5,0,0,0,1,1,0,20,0,0,13,0,0,7,0,16.2,0.3,-0.92,Dropout,0,0.16666663888889352,0.8333331944444675,0.0,0.9999998333333611,7.0
1,39,1,9003,1,1,130.0,1,37,37,9,7,113.0,1,0,0,0,1,0,35,0,0,17,0,0,8,0,15.5,2.8,-4.06,Dropout,0,0.16666663888889352,0.8333331944444675,0.0,0.9999998333333611,6.5
1,1,1,9238,1,1,170.0,1,37,37,0,0,150.8,1,0,0,1,0,0,27,0,0,13,0,0,14,0,7.6,2.6,0.32,Dropout,0,0.33333327777778704,0.6666665555555741,0.16666663888889352,0.8333331944444675,11.0
1,17,2,8014,0,1,120.0,1,19,1,5,10,114.8,1,0,0,1,0,0,19,0,0,8,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.6666665555555741,0.33333327777778704,0.6666665555555741,0.33333327777778704,10.875
1,39,1,9500,1,1,130.0,1,19,19,3,7,129.0,0,0,1,0,0,0,26,0,0,11,0,0,10,0,12.4,0.5,1.79,Dropout,0,0.57142848979593,0.4285713673469475,0.7142856122449125,0.285714244897965,12.213333333333335
1,17,1,9238,1,1,133.1,1,1,38,9,7,110.5,0,0,0,1,0,0,19,0,0,10,0,0,7,0,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.125
1,1,5,9500,1,1,141.0,1,38,19,7,7,132.5,1,0,0,0,0,0,19,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout,0,0.0,0.9999998571428775,0.0,0.9999998750000157,0.0
1,1,1,171,1,1,138.0,1,19,19,5,1,130.7,1,0,0,1,0,0,18,0,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout,0,0.0,0.0,0.0,0.0,0.0
1,17,1,9500,1,1,130.0,1,19,1,9,7,130.4,1,0,0,1,0,1,19,0,0,7,0,0,8,0,11.1,0.6,2.02,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,14.128392857142856
1,17,1,9500,1,1,128.0,1,37,37,9,8,124.3,1,0,0,1,0,1,19,0,0,8,0,0,8,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,13.39125
1,1,4,9085,1,1,135.0,1,38,37,9,9,132.6,1,0,0,1,0,1,19,0,0,5,0,0,5,0,10.8,1.4,1.74,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,14.1
1,44,1,8014,0,39,150.0,1,1,37,9,7,146.7,0,0,0,1,0,1,21,0,3,6,0,2,6,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.25
1,1,3,9773,1,1,135.0,1,1,1,3,5,130.1,1,0,0,1,0,0,18,0,0,6,0,0,7,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.333333333333332
2,43,1,9254,1,3,120.0,1,38,37,9,3,120.0,1,0,0,1,0,0,33,0,9,22,0,9,11,0,9.4,-0.8,-3.12,Graduate,1,0.8333332638888947,0.16666665277777895,0.9999999090909174,0.0,13.513636363636365
1,7,1,8014,0,3,120.0,1,19,37,5,3,121.3,0,0,0,1,0,0,32,0,7,13,0,5,13,0,12.7,3.7,-1.7,Graduate,1,0.9999999090909174,0.0,0.636363578512402,0.3636363305785154,12.941558441558442
1,1,6,9500,1,1,140.0,1,19,19,1,4,133.3,1,0,0,1,0,1,17,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,13.41625
2,39,1,9500,1,1,140.0,1,19,19,9,7,110.5,0,0,0,1,0,0,31,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout,0,0.0,0.9999998571428775,0.0,0.9999998750000157,0.0
2,39,1,8014,0,1,140.0,1,19,19,9,7,102.5,0,0,0,1,0,1,32,0,0,6,0,0,8,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,12.166666666666668
1,1,2,9085,1,1,156.0,1,40,40,3,7,150.9,1,0,0,1,0,0,18,0,0,8,0,0,10,0,11.1,0.6,2.02,Dropout,0,0.9999998333333611,0.0,0.9999998333333611,0.0,15.3125
1,43,1,9991,0,1,100.0,1,3,19,1,1,117.9,0,0,0,0,1,0,40,0,0,5,0,0,6,0,10.8,1.4,1.74,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
2,1,1,9991,0,1,120.0,1,37,19,9,9,135.0,1,0,0,1,1,0,32,0,0,5,0,0,5,0,7.6,2.6,0.32,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,14.5
1,7,1,9119,1,3,120.0,1,19,19,1,1,120.0,0,0,0,0,1,0,40,0,1,7,0,2,5,0,12.7,3.7,-1.7,Dropout,0,0.199999960000008,0.799999840000032,0.399999920000016,0.599999880000024,13.5
1,1,1,171,1,1,172.0,1,1,1,4,9,167.1,0,0,0,1,1,1,18,0,0,0,0,0,0,0,16.2,0.3,-0.92,Graduate,1,0.0,0.0,0.0,0.0,0.0
1,43,1,9991,0,1,120.0,1,37,37,9,9,115.8,0,0,1,0,1,0,28,0,4,14,0,1,6,0,12.7,3.7,-1.7,Dropout,0,0.44444439506173394,0.5555554938271674,0.16666663888889352,0.8333331944444675,10.0
1,16,2,9070,1,1,137.0,1,1,1,3,1,141.2,1,0,1,1,1,0,19,0,0,11,0,0,7,0,9.4,-0.8,-3.12,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,11.6
1,1,1,9773,1,1,117.0,1,1,37,5,9,118.4,0,0,0,1,1,1,19,0,0,8,0,0,11,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.49999991666668053,0.49999991666668053,12.416666666666668
1,1,6,9147,1,1,142.0,1,38,37,7,7,134.3,0,1,0,1,1,0,21,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,17,4,9147,1,1,135.0,1,19,1,0,4,128.7,1,0,0,1,1,0,22,0,0,8,0,0,10,0,7.6,2.6,0.32,Dropout,0,0.399999920000016,0.599999880000024,0.0,0.99999980000004,5.25
1,17,3,9119,1,1,115.0,1,3,1,3,3,116.1,1,0,0,0,1,0,18,0,0,8,0,0,7,0,12.4,0.5,1.79,Dropout,0,0.99999980000004,0.0,0.99999980000004,0.0,13.035714285714285
1,39,1,171,1,1,110.0,1,12,3,5,2,100.0,1,0,0,1,1,0,27,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,0.0,0.0,0.0,0.0,0.0
2,43,1,9991,0,1,140.0,1,37,37,9,9,130.0,1,0,0,1,1,0,30,0,6,14,0,7,12,0,9.4,-0.8,-3.12,Graduate,1,0.8999999100000091,0.09999999000000101,0.7999999200000081,0.19999998000000202,12.166666666666668
1,39,1,9130,1,39,150.0,1,1,3,4,1,150.0,0,0,0,1,1,0,28,0,0,9,0,0,8,1,16.2,0.3,-0.92,Dropout,0,0.0,0.9999998333333611,0.16666663888889352,0.8333331944444675,5.0
1,1,1,9238,1,1,133.0,1,1,19,9,9,132.0,0,0,0,1,1,1,20,0,0,11,0,0,9,0,16.2,0.3,-0.92,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,11.357142857142858
1,43,1,9254,1,1,110.0,1,12,19,9,9,125.0,0,0,0,0,1,0,31,0,3,19,0,3,12,0,7.6,2.6,0.32,Dropout,0,0.6249999218750099,0.3749999531250059,0.7142856122449125,0.285714244897965,12.083333333333332
1,17,1,9119,1,1,126.0,1,1,1,9,9,116.2,0,0,1,0,1,0,21,0,0,9,0,0,8,2,7.6,2.6,0.32,Dropout,0,0.399999920000016,0.599999880000024,0.399999920000016,0.599999880000024,11.25
1,39,2,9670,1,19,133.1,1,34,34,0,0,100.0,1,0,0,0,1,0,27,0,0,8,0,0,6,1,7.6,2.6,0.32,Dropout,0,0.199999960000008,0.799999840000032,0.599999880000024,0.399999920000016,10.833333333333332
1,1,6,9773,1,1,136.0,1,38,38,9,9,132.9,1,0,0,1,1,0,19,0,0,10,0,0,13,0,7.6,2.6,0.32,Graduate,1,0.6666665555555741,0.33333327777778704,0.8333331944444675,0.16666663888889352,12.525
1,44,1,9003,1,39,140.0,1,19,19,4,4,140.0,1,0,0,0,1,0,21,0,0,17,0,0,10,0,16.2,0.3,-0.92,Dropout,0,0.33333327777778704,0.6666665555555741,0.0,0.9999998333333611,6.25
1,43,1,9670,1,1,160.0,1,34,34,99,99,100.1,0,0,0,0,1,0,35,0,6,10,0,4,9,0,7.6,2.6,0.32,Dropout,0,0.699999930000007,0.299999970000003,0.44444439506173394,0.5555554938271674,12.196428571428571
1,39,1,9085,1,1,133.1,1,37,36,90,7,128.2,0,0,0,1,1,0,28,0,0,8,0,0,10,0,7.6,2.6,0.32,Dropout,0,0.599999880000024,0.399999920000016,0.599999880000024,0.399999920000016,11.666666666666668
1,1,3,9773,1,1,142.0,1,34,1,5,10,136.1,1,0,0,0,1,0,19,0,0,8,1,0,0,0,9.4,-0.8,-3.12,Dropout,0,0.0,0.9999997500000625,0.0,0.9999998333333611,0.0
1,1,1,9070,1,1,131.0,1,3,19,4,4,130.3,1,0,0,1,1,1,20,0,0,6,0,0,8,2,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.75
1,39,1,9085,1,1,110.0,1,40,1,5,6,142.5,0,0,1,0,1,0,37,0,5,7,0,3,7,0,8.9,1.4,3.51,Dropout,0,0.7142856122449125,0.285714244897965,0.4285713673469475,0.57142848979593,11.833333333333332
1,1,1,9254,1,1,124.0,1,37,38,9,8,114.6,1,0,0,1,1,0,19,0,0,13,0,0,12,0,7.6,2.6,0.32,Dropout,0,0.33333327777778704,0.6666665555555741,0.16666663888889352,0.8333331944444675,12.5
1,39,1,9500,1,1,120.0,1,37,37,9,8,108.5,0,0,0,1,1,0,36,0,0,18,0,0,7,0,13.9,-0.3,0.79,Dropout,0,0.0,0.9999998571428775,0.0,0.9999998571428775,0.0
1,39,1,9147,1,12,133.1,1,37,37,9,9,140.0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,39,1,9003,1,1,133.1,1,38,37,9,4,120.0,0,0,0,1,1,0,30,0,0,10,0,0,10,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,11.4875
1,51,1,9670,1,19,133.1,1,2,1,3,10,120.0,0,0,1,1,1,0,32,0,1,15,0,0,7,0,11.1,0.6,2.02,Dropout,0,0.33333327777778704,0.6666665555555741,0.0,0.9999998333333611,6.0
2,44,1,9003,1,39,140.0,1,37,37,4,7,140.0,0,0,0,1,1,0,37,0,0,17,0,0,23,1,16.2,0.3,-0.92,Dropout,0,0.16666663888889352,0.8333331944444675,0.33333327777778704,0.6666665555555741,11.25
1,39,1,9119,1,1,138.7,1,1,12,4,3,111.3,0,0,0,1,1,0,27,0,1,7,0,2,7,0,13.9,-0.3,0.79,Dropout,0,0.49999991666668053,0.49999991666668053,0.33333327777778704,0.6666665555555741,11.5
1,1,1,9773,1,1,131.0,1,38,1,5,7,131.0,1,0,0,1,1,1,18,0,0,7,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,12.273809523809524
1,1,1,9500,1,1,149.0,1,38,37,9,9,139.5,0,0,0,1,1,1,18,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,15.3
2,39,2,9003,1,19,133.1,1,38,19,4,1,110.0,0,0,0,0,1,0,32,0,2,12,2,0,9,0,15.5,2.8,-4.06,Dropout,0,0.24999996875000394,0.7499999062500118,0.0,0.9999998571428775,5.75
1,43,1,9003,1,1,120.0,1,3,3,1,2,115.0,0,0,0,1,1,0,22,0,0,12,0,0,10,0,16.2,0.3,-0.92,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
4,39,1,9500,1,1,133.1,1,1,19,3,3,154.3,0,0,0,1,0,0,32,0,0,0,0,0,0,0,12.4,0.5,1.79,Dropout,0,0.0,0.9999998571428775,0.0,0.9999998750000157,0.0
1,17,4,9670,1,1,126.0,1,1,1,4,7,115.2,0,0,0,0,0,0,19,0,0,7,0,0,10,0,10.8,1.4,1.74,Dropout,0,0.49999991666668053,0.49999991666668053,0.8333331944444675,0.16666663888889352,12.895833333333332
1,1,1,9773,1,1,125.0,1,19,1,9,9,130.6,1,0,0,1,0,1,18,0,0,6,0,0,6,0,8.9,1.4,3.51,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.75
1,1,4,9147,1,1,123.0,1,1,1,9,7,117.4,1,0,0,1,0,1,18,0,0,7,0,0,10,0,8.9,1.4,3.51,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,11.7
1,7,1,9147,1,2,150.0,1,3,37,2,5,150.0,1,0,1,0,0,0,38,0,0,6,0,0,5,0,15.5,2.8,-4.06,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,17,3,9853,1,1,132.0,1,34,34,0,0,131.3,1,0,0,1,0,0,21,0,0,8,0,0,8,0,7.6,2.6,0.32,Dropout,0,0.8333331944444675,0.16666663888889352,0.6666665555555741,0.33333327777778704,11.15
1,1,1,9238,1,1,133.0,1,34,37,5,5,120.4,0,0,0,0,0,0,21,0,0,12,0,0,13,0,9.4,-0.8,-3.12,Dropout,0,0.33333327777778704,0.6666665555555741,0.16666663888889352,0.8333331944444675,12.25
1,1,4,9500,1,1,137.0,1,19,38,9,3,125.0,1,0,0,1,0,0,19,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,14.616666666666667
1,17,1,9254,1,1,150.0,1,1,1,9,10,142.7,0,0,1,1,0,0,18,0,0,9,0,0,12,0,7.6,2.6,0.32,Dropout,0,0.6666665555555741,0.33333327777778704,0.49999991666668053,0.49999991666668053,11.166666666666668
1,7,1,9147,1,3,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,1,6,9500,1,1,136.0,1,37,1,5,4,120.8,1,0,0,1,0,0,19,0,6,22,5,6,22,5,7.6,2.6,0.32,Graduate,1,0.49999996428571686,0.49999996428571686,0.49999996428571686,0.49999996428571686,12.192307692307692
1,17,2,9254,1,1,131.0,1,1,19,9,9,130.3,1,0,0,1,0,1,18,0,0,6,0,0,7,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.583333333333334
1,17,1,9147,1,1,130.0,1,37,37,9,7,119.9,0,0,0,1,0,1,19,0,0,8,0,0,6,0,13.9,-0.3,0.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,12.354166666666668
1,1,1,9238,1,1,108.0,1,19,38,9,7,110.5,1,0,0,1,0,1,22,0,0,6,0,0,6,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.333333333333332
1,44,1,9003,1,39,160.0,1,38,38,6,6,160.0,1,0,0,1,0,0,21,0,0,11,0,0,12,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.142857142857142
1,17,1,9085,1,1,113.0,1,19,37,9,9,118.6,1,0,0,1,0,1,21,0,0,6,0,0,8,0,8.9,1.4,3.51,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.583333333333332
1,1,1,9853,1,1,113.0,1,38,38,3,7,112.3,0,0,0,1,0,1,20,0,0,7,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.9999998571428775,0.0,0.9999998571428775,0.0,12.5
1,1,4,9500,1,1,148.0,1,19,19,9,3,125.0,1,0,0,1,0,0,18,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,13.9
1,39,1,9500,1,1,130.0,1,19,19,9,8,105.8,0,0,0,1,0,0,26,0,0,12,0,0,11,0,13.9,-0.3,0.79,Dropout,0,0.4285713673469475,0.57142848979593,0.4285713673469475,0.57142848979593,12.916666666666668
1,26,1,9147,1,2,133.1,1,34,34,0,0,121.5,1,0,0,1,0,0,31,0,13,17,0,11,14,0,7.6,2.6,0.32,Dropout,0,0.8666666088888928,0.13333332444444504,0.7857142295918408,0.21428569897959293,12.08041958041958
1,17,1,9238,1,1,138.0,1,37,38,9,8,134.2,1,0,0,1,0,1,18,0,0,6,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.654761904761905
4,7,1,9147,1,3,130.0,1,19,1,5,5,130.0,0,0,0,1,0,0,35,0,0,5,0,0,5,0,11.1,0.6,2.02,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,1,1,9238,1,1,115.0,1,19,38,7,7,108.7,0,0,0,1,0,1,19,0,0,9,0,0,8,0,15.5,2.8,-4.06,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,10.757142857142856
1,1,2,9500,1,1,147.0,1,3,1,4,3,136.7,0,0,0,1,0,0,18,0,0,7,0,0,9,0,11.1,0.6,2.02,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,14.47563492063492
1,17,1,9085,1,1,132.0,1,38,38,4,9,119.1,0,0,0,1,0,0,20,0,0,8,0,0,16,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.542857142857144
1,1,4,171,1,1,146.0,1,1,1,9,5,151.3,1,0,0,1,0,1,19,0,6,12,0,4,16,0,8.9,1.4,3.51,Graduate,1,0.9999999166666736,0.0,0.9999999090909174,0.0,13.0
1,17,1,9853,1,1,133.0,1,38,38,9,9,127.4,0,0,1,1,0,1,18,0,0,7,0,0,7,0,16.2,0.3,-0.92,Graduate,1,0.9999998571428775,0.0,0.9999998571428775,0.0,12.5
1,42,1,9500,1,1,124.0,1,19,19,4,9,124.0,0,0,0,1,0,0,23,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,12.88625
1,1,1,9070,1,1,133.1,1,1,1,9,9,155.0,0,0,0,1,0,1,21,0,0,7,0,0,6,0,16.2,0.3,-0.92,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,12.833333333333332
1,1,1,9147,1,1,121.0,1,37,38,9,9,114.0,0,0,0,1,0,1,19,0,0,7,0,0,6,0,11.1,0.6,2.02,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,11.7
1,53,1,9085,1,42,160.0,1,19,37,4,9,160.0,1,0,0,1,0,0,20,0,7,15,0,4,9,0,8.9,1.4,3.51,Graduate,1,0.9999999090909174,0.0,0.9999998888889013,0.0,13.837301587301589
1,1,1,9500,1,1,150.0,1,37,37,9,7,136.5,1,0,0,1,0,1,18,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,14.50125
2,1,5,9500,1,1,130.0,1,1,19,4,4,122.3,0,0,0,1,0,0,19,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,14.35
1,17,1,9070,1,1,133.1,1,38,19,5,5,128.0,0,0,0,1,0,1,21,0,0,6,0,0,6,0,9.4,-0.8,-3.12,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.916666666666668
1,1,1,9238,1,1,154.0,1,38,38,9,9,156.5,1,1,0,1,0,1,18,0,0,8,0,0,6,0,12.7,3.7,-1.7,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.19047619047619
1,1,1,9773,1,1,150.0,1,19,38,9,5,143.0,0,0,0,1,0,0,18,0,0,6,0,0,6,0,12.7,3.7,-1.7,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,13.333333333333332
1,17,5,9500,1,1,141.0,1,19,19,9,7,131.9,1,0,0,1,0,1,18,0,0,8,0,0,8,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,13.7975
1,17,2,171,1,1,146.0,1,3,3,3,3,155.1,1,0,0,1,0,0,18,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate,1,0.0,0.0,0.0,0.0,0.0
1,1,3,9500,1,1,139.0,1,1,19,9,3,130.3,1,0,0,1,0,1,18,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,14.15375
1,1,6,9500,1,1,136.0,1,1,1,4,5,123.3,0,0,0,0,0,0,18,0,0,8,8,0,8,8,9.4,-0.8,-3.12,Dropout,0,0.0,0.9999998750000157,0.0,0.9999998750000157,0.0
1,1,5,9773,1,1,110.0,1,19,38,3,5,117.4,1,0,0,1,0,0,20,0,0,7,0,0,6,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.333333333333334
1,17,4,9500,1,1,129.0,1,38,37,9,5,120.0,1,0,0,1,0,0,19,0,0,8,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.454285714285716
1,1,4,9500,1,1,137.0,1,1,19,4,7,126.7,1,0,0,1,0,0,18,0,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout,0,0.0,0.9999998571428775,0.0,0.9999998750000157,0.0
1,17,3,9500,1,1,138.0,1,1,19,7,8,129.3,1,0,0,1,0,1,18,0,0,8,0,0,11,0,12.4,0.5,1.79,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,13.107708333333335
1,1,1,9254,1,1,133.1,1,38,19,3,3,98.6,0,0,0,1,0,0,21,0,0,16,0,0,12,0,12.7,3.7,-1.7,Dropout,0,0.33333327777778704,0.6666665555555741,0.0,0.9999998333333611,5.5
1,1,1,9853,1,1,136.0,1,38,37,9,9,126.9,1,0,0,1,0,1,19,0,0,7,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.9999998571428775,0.0,0.9999998571428775,0.0,13.857142857142858
1,17,1,9238,1,1,139.0,1,19,38,4,9,146.7,1,0,0,1,0,1,20,0,0,6,0,0,7,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.666666666666668
1,1,1,9500,1,1,125.0,1,1,1,9,4,117.0,0,0,0,1,0,1,21,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,13.2575
1,44,1,9085,1,39,130.0,1,37,38,9,6,130.0,1,0,0,1,0,0,23,0,0,7,0,0,7,0,11.1,0.6,2.02,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,17,1,9238,1,1,137.0,1,1,38,5,8,125.8,0,0,0,0,0,1,18,0,0,10,0,0,6,0,12.7,3.7,-1.7,Dropout,0,0.9999998333333611,0.0,0.33333327777778704,0.6666665555555741,12.083333333333332
2,39,1,9991,0,3,130.0,1,3,1,1,10,160.0,0,0,0,1,0,0,30,0,0,5,0,0,5,0,12.7,3.7,-1.7,Dropout,0,0.99999980000004,0.0,0.99999980000004,0.0,15.0
1,1,1,9085,1,1,130.0,1,9,19,4,1,134.2,1,0,0,1,0,0,20,0,0,13,5,0,5,5,9.4,-0.8,-3.12,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
2,43,2,9147,1,1,160.0,1,37,37,9,9,96.0,0,0,0,0,0,0,29,0,3,7,0,0,8,0,10.8,1.4,1.74,Dropout,0,0.599999880000024,0.399999920000016,0.0,0.99999980000004,6.166666666666667
1,1,1,9238,1,1,136.0,1,19,1,4,3,125.2,1,0,0,1,0,0,20,0,0,7,0,0,10,0,7.6,2.6,0.32,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.5
1,43,1,8014,0,1,117.0,1,37,37,9,9,100.0,0,0,0,1,0,0,27,0,0,6,0,0,6,0,13.9,-0.3,0.79,Dropout,0,0.6666665555555741,0.33333327777778704,0.9999998333333611,0.0,13.416666666666668
2,7,1,9147,1,3,140.0,1,37,37,9,9,140.0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,7.6,2.6,0.32,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,51,1,9070,1,1,132.0,1,19,19,153,153,120.0,0,0,0,1,0,1,23,0,0,6,0,0,6,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.75
1,1,3,9500,1,1,147.0,1,1,1,4,4,134.3,1,0,0,1,0,0,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,14.2
1,1,1,9773,1,1,158.0,1,38,38,9,7,144.7,1,0,0,1,0,1,19,0,0,6,0,0,6,0,12.7,3.7,-1.7,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.75
1,17,6,9500,1,1,142.0,1,19,37,4,9,131.9,1,0,0,1,0,0,19,0,0,7,0,0,8,0,13.9,-0.3,0.79,Dropout,0,0.9999998571428775,0.0,0.9999998750000157,0.0,14.01517857142857
1,1,1,9773,1,1,143.0,1,1,38,8,8,136.7,1,0,0,1,0,1,18,0,0,6,0,0,6,0,11.1,0.6,2.02,Dropout,0,0.9999998333333611,0.0,0.9999998333333611,0.0,13.916666666666668
1,1,2,9070,1,1,135.0,1,1,1,4,7,129.8,1,0,0,1,0,0,19,0,0,6,0,0,7,0,9.4,-0.8,-3.12,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.416666666666668
1,1,1,9773,1,1,160.0,1,1,38,4,7,146.5,0,0,0,1,0,1,18,0,0,7,0,0,10,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.464285714285715
1,39,2,9556,1,19,133.1,1,37,37,3,7,117.8,0,0,0,1,0,0,24,0,0,10,0,0,9,0,13.9,-0.3,0.79,Graduate,1,0.857142734693895,0.1428571224489825,0.9999998750000157,0.0,11.689583333333333
